Move Component(s) Origin to Grid
Filename     : D:\Documents\yujiangtao\aaa1\aaa2\Intermediate_LCL_Revised_20230525.PcbDoc
Date         : 2024/2/22
Time         : 16:51:43
Time Elapsed : 00:00:00


    Small Component TP18-PWMEN2 (9610mil,13240mil) on Top Layer - Component origin is already ON grid.
    Small Component L4_3-380uH (5260mil,7830mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component L4_2-380uH (6100mil,7830mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component L4_1-380uH (6950mil,7830mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component L3_3-4mH (3515.71mil,7274mil) on Top Layer - Component pads are OFF grid. No action taken.
    Small Component L3_2-4mH (3515.71mil,8530mil) on Top Layer - Component pads are OFF grid. No action taken.
    Small Component L3_1-4mH (3515.71mil,9774mil) on Top Layer - Component pads are OFF grid. No action taken.
    Small Component J5-LCL2_In (13423.15mil,9400mil) on Top Layer - Component pads are OFF grid. No action taken.
    Small Component J7-LCL2_Out (8743.15mil,6800mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R13_3-10k_2512 (4520mil,10580mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R13_2-10k_2512 (5570mil,10580mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R13_1-10k_2512 (6500mil,10620mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component J4-LCL1_Out (6093.15mil,6790mil) on Top Layer - Component pads are OFF grid. No action taken.
    DIP Component J3-EPWM (8660mil,13060mil) on Bottom Layer - Origin changed from [8660mil:13065mil] to [8660mil:13060mil]
    DIP Component J2-ADC (5980mil,13060mil) on Bottom Layer - Origin changed from [5980mil:13065mil] to [5980mil:13060mil]
    Small Component C22_3-2.2uF_180V (5510mil,8910mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component C22_2-2.2uF_180V (6200mil,9540mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component C22_1-2.2uF_180V (6730mil,10190mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
count : 497
